cell_angle	gene_angle	expression
2.0426999498414498	2.1045191287994385	-0.36806986
2.0426999498414498	2.1704089641571045	-0.32955515
2.0426999498414498	2.2266242504119873	-0.34118524
2.0426999498414498	2.297947645187378	-0.2524501
2.0426999498414498	2.358506441116333	-0.24154548
2.0426999498414498	2.4147870540618896	-0.14785747
2.0426999498414498	2.4859201908111572	-0.20476122
2.0426999498414498	2.5432288646698	-0.08360862
2.0426999498414498	2.606581449508667	-0.06260624
2.0426999498414498	2.670215368270874	-0.07106905
2.0426999498414498	2.731062650680542	-0.13137773
2.0426999498414498	2.7927157878875732	0.065481424
2.0426999498414498	2.8619792461395264	0.029021457
2.0426999498414498	2.922391653060913	0.055920936
2.0426999498414498	2.9931423664093018	0.031772144
2.0426999498414498	3.0448696613311768	0.14340232
2.0426999498414498	3.10886549949646	0.12560883
2.1064384494747515	-3.109478712081909	0.10439674
2.1064384494747515	-3.0473597049713135	0.11134978
2.1064384494747515	-2.985633373260498	0.0941336
2.1064384494747515	-2.9224565029144287	0.0605667
2.1064384494747515	-2.856133222579956	0.13758989
2.1064384494747515	-2.797699213027954	0.18657637
2.1064384494747515	-2.7291858196258545	0.25442433
2.1064384494747515	-2.6618740558624268	0.20650093
2.1064384494747515	-2.602829933166504	0.34563613
2.1064384494747515	-2.5442583560943604	0.3759722
2.1064384494747515	-2.4804086685180664	0.35868886
2.1064384494747515	-2.415600299835205	0.42582265
2.1064384494747515	-2.3584494590759277	0.2817973
2.1064384494747515	-2.2947964668273926	0.4631151
2.1064384494747515	-2.2297050952911377	0.35309264
2.1064384494747515	-2.168456792831421	0.36759374
2.1064384494747515	-2.101581573486328	0.40173224
2.1064384494747515	-2.0458967685699463	0.47823024
2.1064384494747515	-1.9777483940124512	0.47264507
2.1064384494747515	-1.9128226041793823	0.4785194
2.1064384494747515	-1.8519814014434814	0.4841835
2.1064384494747515	-1.7941845655441284	0.5693861
2.1064384494747515	-1.7273229360580444	0.63200194
2.1064384494747515	-1.6651979684829712	0.6367271
2.1064384494747515	-1.6075050830841064	0.5608813
2.1064384494747515	-1.5443035364151	0.47872695
2.1064384494747515	-1.4727277755737305	0.6640342
2.1064384494747515	-1.4139424562454224	0.5958741
2.1064384494747515	-1.3455209732055664	0.5084393
2.1064384494747515	-1.2895607948303223	0.542344
2.1064384494747515	-1.221773386001587	0.5716258
2.1064384494747515	-1.164669156074524	0.5206485
2.1064384494747515	-1.099971055984497	0.5990501
2.1064384494747515	-1.0343983173370361	0.49343947
2.1064384494747515	-0.9739236831665039	0.48722124
2.1064384494747515	-0.9119856357574463	0.37988663
2.1064384494747515	-0.8440308570861816	0.5138204
2.1064384494747515	-0.7903368473052979	0.37822053
2.1064384494747515	-0.7244436740875244	0.4247093
2.1064384494747515	-0.6612889766693115	0.31395295
2.1064384494747515	-0.595792293548584	0.19356166
2.1064384494747515	-0.5361325740814209	0.32427332
2.1064384494747515	-0.47090935707092285	0.296537
2.1064384494747515	-0.4109535217285156	0.19025414
2.1064384494747515	-0.34644317626953125	0.1677127
2.1064384494747515	-0.2832071781158447	0.09969414
2.1064384494747515	-0.21805453300476074	0.066297404
2.1064384494747515	-0.1574387550354004	0.023581991
2.1064384494747515	-0.08918452262878418	-0.14520155
2.1064384494747515	-0.028408050537109375	-0.081546836
2.1064384494747515	0.024336814880371094	-0.13300975
2.1064384494747515	0.09090685844421387	-0.10163479
2.1064384494747515	0.15960693359375	-0.21197067
2.1064384494747515	0.22107338905334473	-0.2739423
2.1064384494747515	0.2856314182281494	-0.40751866
2.1064384494747515	0.3498544692993164	-0.45753503
2.1064384494747515	0.4086422920227051	-0.33390817
2.1064384494747515	0.47290992736816406	-0.36707973
2.1064384494747515	0.5360541343688965	-0.50384384
2.1064384494747515	0.5956895351409912	-0.62804693
2.1064384494747515	0.6555202007293701	-0.49524924
2.1064384494747515	0.7196800708770752	-0.6259168
2.1064384494747515	0.7912805080413818	-0.57023615
2.1064384494747515	0.84893798828125	-0.70885247
2.1064384494747515	0.9053328037261963	-0.58813703
2.1064384494747515	0.9757659435272217	-0.8300593
2.1064384494747515	1.0212981700897217	-0.64900863
2.1064384494747515	1.099482774734497	-0.83971846
2.1064384494747515	1.1618053913116455	-0.71347207
2.1064384494747515	1.226590871810913	-0.6797204
2.1064384494747515	1.294706106185913	-0.62316877
2.1064384494747515	1.3497602939605713	-0.68237466
2.1064384494747515	1.414992094039917	-0.68235886
2.1064384494747515	1.4737060070037842	-0.5412926
2.1064384494747515	1.542611837387085	-0.5482303
2.1064384494747515	1.6040899753570557	-0.62848485
2.1064384494747515	1.6686322689056396	-0.5952294
2.1064384494747515	1.728276014328003	-0.6190283
2.1064384494747515	1.7889163494110107	-0.58652073
2.1064384494747515	1.853238821029663	-0.49698842
2.1064384494747515	1.9198367595672607	-0.43921578
2.1064384494747515	1.980355978012085	-0.4817661
2.1064384494747515	2.0421578884124756	-0.5137702
2.1064384494747515	2.1045191287994385	-0.42147368
2.1064384494747515	2.1704089641571045	-0.3771636
2.1064384494747515	2.2266242504119873	-0.36903614
2.1064384494747515	2.297947645187378	-0.33029667
2.1064384494747515	2.358506441116333	-0.3106838
2.1064384494747515	2.4147870540618896	-0.19696252
2.1064384494747515	2.4859201908111572	-0.25699803
2.1064384494747515	2.5432288646698	-0.09997301
2.1064384494747515	2.606581449508667	-0.1342622
2.1064384494747515	2.670215368270874	-0.10096872
2.1064384494747515	2.731062650680542	-0.12785736
2.1064384494747515	2.7927157878875732	-0.0136069385
2.1064384494747515	2.8619792461395264	-0.03321178
2.1064384494747515	2.922391653060913	-0.026285155
2.1064384494747515	2.9931423664093018	0.0127088595
2.1064384494747515	3.0448696613311768	0.06968163
2.1064384494747515	3.10886549949646	0.099730715
2.167978243312085	-3.109478712081909	0.0665161
2.167978243312085	-3.0473597049713135	0.08348496
2.167978243312085	-2.985633373260498	0.06881346
2.167978243312085	-2.9224565029144287	0.06802583
2.167978243312085	-2.856133222579956	0.12551893
2.167978243312085	-2.797699213027954	0.14787537
2.167978243312085	-2.7291858196258545	0.2260104
2.167978243312085	-2.6618740558624268	0.19681028
2.167978243312085	-2.602829933166504	0.27382037
2.167978243312085	-2.5442583560943604	0.32824796
2.167978243312085	-2.4804086685180664	0.32716417
2.167978243312085	-2.415600299835205	0.39167482
2.167978243312085	-2.3584494590759277	0.24957876
2.167978243312085	-2.2947964668273926	0.4180456
2.167978243312085	-2.2297050952911377	0.30834952
2.167978243312085	-2.168456792831421	0.3335488
2.167978243312085	-2.101581573486328	0.35498244
2.167978243312085	-2.0458967685699463	0.45232084
2.167978243312085	-1.9777483940124512	0.4432306
2.167978243312085	-1.9128226041793823	0.4540984
2.167978243312085	-1.8519814014434814	0.5026805
2.167978243312085	-1.7941845655441284	0.54807544
2.167978243312085	-1.7273229360580444	0.6205591
2.167978243312085	-1.6651979684829712	0.629657
2.167978243312085	-1.6075050830841064	0.5517216
2.167978243312085	-1.5443035364151	0.47460863
2.167978243312085	-1.4727277755737305	0.65100104
2.167978243312085	-1.4139424562454224	0.5959505
2.167978243312085	-1.3455209732055664	0.51475555
2.167978243312085	-1.2895607948303223	0.5593678
2.167978243312085	-1.221773386001587	0.5818215
2.167978243312085	-1.164669156074524	0.586468
2.167978243312085	-1.099971055984497	0.610908
2.167978243312085	-1.0343983173370361	0.5050419
2.167978243312085	-0.9739236831665039	0.49110582
2.167978243312085	-0.9119856357574463	0.39088446
2.167978243312085	-0.8440308570861816	0.58018947
2.167978243312085	-0.7903368473052979	0.42284018
2.167978243312085	-0.7244436740875244	0.46301073
2.167978243312085	-0.6612889766693115	0.34676507
2.167978243312085	-0.595792293548584	0.2518362
2.167978243312085	-0.5361325740814209	0.36547485
2.167978243312085	-0.47090935707092285	0.33243385
2.167978243312085	-0.4109535217285156	0.24816358
2.167978243312085	-0.34644317626953125	0.22740373
2.167978243312085	-0.2832071781158447	0.16153194
2.167978243312085	-0.21805453300476074	0.13059318
2.167978243312085	-0.1574387550354004	0.092099115
2.167978243312085	-0.08918452262878418	-0.11510943
2.167978243312085	-0.028408050537109375	-0.056938414
2.167978243312085	0.024336814880371094	-0.061459325
2.167978243312085	0.09090685844421387	-0.036378007
2.167978243312085	0.15960693359375	-0.16486841
2.167978243312085	0.22107338905334473	-0.24882746
2.167978243312085	0.2856314182281494	-0.36053583
2.167978243312085	0.3498544692993164	-0.41720244
2.167978243312085	0.4086422920227051	-0.310719
2.167978243312085	0.47290992736816406	-0.33890575
2.167978243312085	0.5360541343688965	-0.45691085
2.167978243312085	0.5956895351409912	-0.6020692
2.167978243312085	0.6555202007293701	-0.46789077
2.167978243312085	0.7196800708770752	-0.59319264
2.167978243312085	0.7912805080413818	-0.5709962
2.167978243312085	0.84893798828125	-0.68174696
2.167978243312085	0.9053328037261963	-0.5980657
2.167978243312085	0.9757659435272217	-0.8092902
2.167978243312085	1.0212981700897217	-0.6449169
2.167978243312085	1.099482774734497	-0.82105625
2.167978243312085	1.1618053913116455	-0.7439791
2.167978243312085	1.226590871810913	-0.65990674
2.167978243312085	1.294706106185913	-0.6337871
2.167978243312085	1.3497602939605713	-0.68283695
2.167978243312085	1.414992094039917	-0.67786556
2.167978243312085	1.4737060070037842	-0.56146055
2.167978243312085	1.542611837387085	-0.5475805
2.167978243312085	1.6040899753570557	-0.65727115
2.167978243312085	1.6686322689056396	-0.603684
2.167978243312085	1.728276014328003	-0.65434057
2.167978243312085	1.7889163494110107	-0.6017456
2.167978243312085	1.853238821029663	-0.5102023
2.167978243312085	1.9198367595672607	-0.48564717
2.167978243312085	1.980355978012085	-0.49348688
2.167978243312085	2.0421578884124756	-0.54692966
2.167978243312085	2.1045191287994385	-0.43576035
2.167978243312085	2.1704089641571045	-0.41138563
2.167978243312085	2.2266242504119873	-0.41014034
2.167978243312085	2.297947645187378	-0.354593
2.167978243312085	2.358506441116333	-0.35051706
2.167978243312085	2.4147870540618896	-0.22575922
2.167978243312085	2.4859201908111572	-0.29960442
2.167978243312085	2.5432288646698	-0.15020789
2.167978243312085	2.606581449508667	-0.17066482
2.167978243312085	2.670215368270874	-0.16602726
2.167978243312085	2.731062650680542	-0.22317359
2.167978243312085	2.7927157878875732	-0.051564284
2.167978243312085	2.8619792461395264	-0.067761436
2.167978243312085	2.922391653060913	-0.045912232
2.167978243312085	2.9931423664093018	-0.027778834
2.167978243312085	3.0448696613311768	0.05302014
2.167978243312085	3.10886549949646	0.031942658
2.230166250558743	-3.109478712081909	-0.02400237
2.230166250558743	-3.0473597049713135	-0.0063533424
2.230166250558743	-2.985633373260498	-0.0048991367
2.230166250558743	-2.9224565029144287	0.01870973
2.230166250558743	-2.856133222579956	0.054961886
2.230166250558743	-2.797699213027954	0.052670397
2.230166250558743	-2.7291858196258545	0.15043123
2.230166250558743	-2.6618740558624268	0.1448817
2.230166250558743	-2.602829933166504	0.1701619
2.230166250558743	-2.5442583560943604	0.24825837
2.230166250558743	-2.4804086685180664	0.30111468
2.230166250558743	-2.415600299835205	0.3272043
2.230166250558743	-2.3584494590759277	0.16846062
2.230166250558743	-2.2947964668273926	0.35078397
2.230166250558743	-2.2297050952911377	0.24334759
2.230166250558743	-2.168456792831421	0.2632507
2.230166250558743	-2.101581573486328	0.26188484
2.230166250558743	-2.0458967685699463	0.39372483
2.230166250558743	-1.9777483940124512	0.36224455
2.230166250558743	-1.9128226041793823	0.36761376
2.230166250558743	-1.8519814014434814	0.4444846
2.230166250558743	-1.7941845655441284	0.4789868
2.230166250558743	-1.7273229360580444	0.5485947
2.230166250558743	-1.6651979684829712	0.5887269
2.230166250558743	-1.6075050830841064	0.51281494
2.230166250558743	-1.5443035364151	0.41115782
2.230166250558743	-1.4727277755737305	0.64982796
2.230166250558743	-1.4139424562454224	0.54710937
2.230166250558743	-1.3455209732055664	0.49570712
2.230166250558743	-1.2895607948303223	0.50189364
2.230166250558743	-1.221773386001587	0.5525939
2.230166250558743	-1.164669156074524	0.5496611
2.230166250558743	-1.099971055984497	0.5760202
2.230166250558743	-1.0343983173370361	0.49104252
2.230166250558743	-0.9739236831665039	0.46270004
2.230166250558743	-0.9119856357574463	0.34115267
2.230166250558743	-0.8440308570861816	0.58775425
2.230166250558743	-0.7903368473052979	0.45280832
2.230166250558743	-0.7244436740875244	0.4790346
2.230166250558743	-0.6612889766693115	0.34222478
2.230166250558743	-0.595792293548584	0.24953024
2.230166250558743	-0.5361325740814209	0.33837122
2.230166250558743	-0.47090935707092285	0.33820298
2.230166250558743	-0.4109535217285156	0.26814792
2.230166250558743	-0.34644317626953125	0.22718568
2.230166250558743	-0.2832071781158447	0.19012024
2.230166250558743	-0.21805453300476074	0.117981695
2.230166250558743	-0.1574387550354004	0.07766252
2.230166250558743	-0.08918452262878418	-0.088165924
2.230166250558743	-0.028408050537109375	-0.034254234
2.230166250558743	0.024336814880371094	-0.021002352
2.230166250558743	0.09090685844421387	-0.0035829658
2.230166250558743	0.15960693359375	-0.12911744
2.230166250558743	0.22107338905334473	-0.21532355
2.230166250558743	0.2856314182281494	-0.3606053
2.230166250558743	0.3498544692993164	-0.40264192
2.230166250558743	0.4086422920227051	-0.32739133
2.230166250558743	0.47290992736816406	-0.36718905
2.230166250558743	0.5360541343688965	-0.4569417
2.230166250558743	0.5956895351409912	-0.6108414
2.230166250558743	0.6555202007293701	-0.4799966
2.230166250558743	0.7196800708770752	-0.60875154
2.230166250558743	0.7912805080413818	-0.60381925
2.230166250558743	0.84893798828125	-0.68155897
2.230166250558743	0.9053328037261963	-0.6230179
2.230166250558743	0.9757659435272217	-0.85791767
2.230166250558743	1.0212981700897217	-0.72166187
2.230166250558743	1.099482774734497	-0.9002833
2.230166250558743	1.1618053913116455	-0.8154466
2.230166250558743	1.226590871810913	-0.73591673
2.230166250558743	1.294706106185913	-0.67975557
2.230166250558743	1.3497602939605713	-0.7817188
2.230166250558743	1.414992094039917	-0.73419887
2.230166250558743	1.4737060070037842	-0.6408366
2.230166250558743	1.542611837387085	-0.61654687
2.230166250558743	1.6040899753570557	-0.7415131
2.230166250558743	1.6686322689056396	-0.6735094
2.230166250558743	1.728276014328003	-0.7375513
2.230166250558743	1.7889163494110107	-0.6854938
2.230166250558743	1.853238821029663	-0.596735
2.230166250558743	1.9198367595672607	-0.59152645
2.230166250558743	1.980355978012085	-0.55097556
2.230166250558743	2.0421578884124756	-0.6404313
2.230166250558743	2.1045191287994385	-0.5114146
2.230166250558743	2.1704089641571045	-0.48979297
2.230166250558743	2.2266242504119873	-0.48429054
2.230166250558743	2.297947645187378	-0.44460404
2.230166250558743	2.358506441116333	-0.4764186
2.230166250558743	2.4147870540618896	-0.29174432
2.230166250558743	2.4859201908111572	-0.36719862
2.230166250558743	2.5432288646698	-0.22085397
2.230166250558743	2.606581449508667	-0.24935143
2.230166250558743	2.670215368270874	-0.24047963
2.230166250558743	2.731062650680542	-0.3180553
2.230166250558743	2.7927157878875732	-0.12662825
2.230166250558743	2.8619792461395264	-0.13321584
2.230166250558743	2.922391653060913	-0.13548324
2.230166250558743	2.9931423664093018	-0.0962373
2.230166250558743	3.0448696613311768	-0.037195623
2.230166250558743	3.10886549949646	-0.07089007
2.2926908813671876	-3.109478712081909	0.0005562383
2.2926908813671876	-3.0473597049713135	-0.009277368
2.2926908813671876	-2.985633373260498	0.025580665
2.2926908813671876	-2.9224565029144287	0.0068268343
2.2926908813671876	-2.856133222579956	0.034258578
2.2926908813671876	-2.797699213027954	0.06286921
2.2926908813671876	-2.7291858196258545	0.14983705
2.2926908813671876	-2.6618740558624268	0.10802601
2.2926908813671876	-2.602829933166504	0.1941011
2.2926908813671876	-2.5442583560943604	0.2460358
2.2926908813671876	-2.4804086685180664	0.26862723
2.2926908813671876	-2.415600299835205	0.33718982
2.2926908813671876	-2.3584494590759277	0.15656266
2.2926908813671876	-2.2947964668273926	0.3378308
2.2926908813671876	-2.2297050952911377	0.23516324
2.2926908813671876	-2.168456792831421	0.27864543
2.2926908813671876	-2.101581573486328	0.2730357
2.2926908813671876	-2.0458967685699463	0.38986087
2.2926908813671876	-1.9777483940124512	0.3751981
2.2926908813671876	-1.9128226041793823	0.40543193
2.2926908813671876	-1.8519814014434814	0.45707357
2.2926908813671876	-1.7941845655441284	0.5164879
2.2926908813671876	-1.7273229360580444	0.5529578
2.2926908813671876	-1.6651979684829712	0.587359
2.2926908813671876	-1.6075050830841064	0.5217808
2.2926908813671876	-1.5443035364151	0.41194114
2.2926908813671876	-1.4727277755737305	0.67422247
2.2926908813671876	-1.4139424562454224	0.5816992
2.2926908813671876	-1.3455209732055664	0.5062566
2.2926908813671876	-1.2895607948303223	0.53091884
2.2926908813671876	-1.221773386001587	0.5853335
2.2926908813671876	-1.164669156074524	0.57669604
2.2926908813671876	-1.099971055984497	0.5668601
2.2926908813671876	-1.0343983173370361	0.54989725
2.2926908813671876	-0.9739236831665039	0.53702986
2.2926908813671876	-0.9119856357574463	0.41121632
2.2926908813671876	-0.8440308570861816	0.6253494
2.2926908813671876	-0.7903368473052979	0.49987087
2.2926908813671876	-0.7244436740875244	0.5067142
2.2926908813671876	-0.6612889766693115	0.39201978
2.2926908813671876	-0.595792293548584	0.32322365
2.2926908813671876	-0.5361325740814209	0.42076963
2.2926908813671876	-0.47090935707092285	0.4226205
2.2926908813671876	-0.4109535217285156	0.32022777
2.2926908813671876	-0.34644317626953125	0.28941175
2.2926908813671876	-0.2832071781158447	0.24521792
2.2926908813671876	-0.21805453300476074	0.21756436
2.2926908813671876	-0.1574387550354004	0.122291096
2.2926908813671876	-0.08918452262878418	0.012055987
2.2926908813671876	-0.028408050537109375	0.008135473
2.2926908813671876	0.024336814880371094	0.06951409
2.2926908813671876	0.09090685844421387	0.047712766
2.2926908813671876	0.15960693359375	-0.09446054
2.2926908813671876	0.22107338905334473	-0.1314584
2.2926908813671876	0.2856314182281494	-0.27162135
2.2926908813671876	0.3498544692993164	-0.31121796
2.2926908813671876	0.4086422920227051	-0.2483452
2.2926908813671876	0.47290992736816406	-0.25336796
2.2926908813671876	0.5360541343688965	-0.39142054
2.2926908813671876	0.5956895351409912	-0.5333823
2.2926908813671876	0.6555202007293701	-0.4360412
2.2926908813671876	0.7196800708770752	-0.55892146
2.2926908813671876	0.7912805080413818	-0.54642653
2.2926908813671876	0.84893798828125	-0.6595185
2.2926908813671876	0.9053328037261963	-0.61927915
2.2926908813671876	0.9757659435272217	-0.78733116
2.2926908813671876	1.0212981700897217	-0.65351814
2.2926908813671876	1.099482774734497	-0.83160204
2.2926908813671876	1.1618053913116455	-0.7885502
2.2926908813671876	1.226590871810913	-0.6911779
2.2926908813671876	1.294706106185913	-0.65212256
2.2926908813671876	1.3497602939605713	-0.75436884
2.2926908813671876	1.414992094039917	-0.745841
2.2926908813671876	1.4737060070037842	-0.63224405
2.2926908813671876	1.542611837387085	-0.6129969
2.2926908813671876	1.6040899753570557	-0.7245874
2.2926908813671876	1.6686322689056396	-0.6734402
2.2926908813671876	1.728276014328003	-0.75446224
2.2926908813671876	1.7889163494110107	-0.6437522
2.2926908813671876	1.853238821029663	-0.5931833
2.2926908813671876	1.9198367595672607	-0.5307879
2.2926908813671876	1.980355978012085	-0.5536986
2.2926908813671876	2.0421578884124756	-0.6286991
2.2926908813671876	2.1045191287994385	-0.516733
2.2926908813671876	2.1704089641571045	-0.4948925
2.2926908813671876	2.2266242504119873	-0.50668776
2.2926908813671876	2.297947645187378	-0.46613494
2.2926908813671876	2.358506441116333	-0.41722378
2.2926908813671876	2.4147870540618896	-0.31084943
2.2926908813671876	2.4859201908111572	-0.37655586
2.2926908813671876	2.5432288646698	-0.2521164
2.2926908813671876	2.606581449508667	-0.26740515
2.2926908813671876	2.670215368270874	-0.24754216
2.2926908813671876	2.731062650680542	-0.3023155
2.2926908813671876	2.7927157878875732	-0.118429296
2.2926908813671876	2.8619792461395264	-0.13791369
2.2926908813671876	2.922391653060913	-0.1562727
2.2926908813671876	2.9931423664093018	-0.100306876
2.2926908813671876	3.0448696613311768	-0.03693677
2.2926908813671876	3.10886549949646	-0.050299585
2.3570387122579	-3.109478712081909	-0.075264275
2.3570387122579	-3.0473597049713135	-0.059019662
2.3570387122579	-2.985633373260498	-0.044171512
2.3570387122579	-2.9224565029144287	0.004100838
2.3570387122579	-2.856133222579956	0.0065924395
2.3570387122579	-2.797699213027954	-0.02017327
2.3570387122579	-2.7291858196258545	0.10690854
2.3570387122579	-2.6618740558624268	0.09776854
2.3570387122579	-2.602829933166504	0.11517566
2.3570387122579	-2.5442583560943604	0.18899412
2.3570387122579	-2.4804086685180664	0.25773254
2.3570387122579	-2.415600299835205	0.25893527
2.3570387122579	-2.3584494590759277	0.12069548
2.3570387122579	-2.2947964668273926	0.31861156
2.3570387122579	-2.2297050952911377	0.19187406
2.3570387122579	-2.168456792831421	0.23586586
2.3570387122579	-2.101581573486328	0.21425742
2.3570387122579	-2.0458967685699463	0.36963665
2.3570387122579	-1.9777483940124512	0.32823282
2.3570387122579	-1.9128226041793823	0.3604717
2.3570387122579	-1.8519814014434814	0.48437235
2.3570387122579	-1.7941845655441284	0.48814157
2.3570387122579	-1.7273229360580444	0.5223243
2.3570387122579	-1.6651979684829712	0.5717389
2.3570387122579	-1.6075050830841064	0.50953037
2.3570387122579	-1.5443035364151	0.39828596
2.3570387122579	-1.4727277755737305	0.6884463
2.3570387122579	-1.4139424562454224	0.5693587
2.3570387122579	-1.3455209732055664	0.5108906
2.3570387122579	-1.2895607948303223	0.526459
2.3570387122579	-1.221773386001587	0.5694657
2.3570387122579	-1.164669156074524	0.6169121
2.3570387122579	-1.099971055984497	0.5824827
2.3570387122579	-1.0343983173370361	0.5368662
2.3570387122579	-0.9739236831665039	0.5393984
2.3570387122579	-0.9119856357574463	0.41262552
2.3570387122579	-0.8440308570861816	0.68116474
2.3570387122579	-0.7903368473052979	0.5460979
2.3570387122579	-0.7244436740875244	0.5390116
2.3570387122579	-0.6612889766693115	0.4254822
2.3570387122579	-0.595792293548584	0.34983766
2.3570387122579	-0.5361325740814209	0.43178126
2.3570387122579	-0.47090935707092285	0.45756978
2.3570387122579	-0.4109535217285156	0.3704585
2.3570387122579	-0.34644317626953125	0.3219668
2.3570387122579	-0.2832071781158447	0.27541858
2.3570387122579	-0.21805453300476074	0.24246499
2.3570387122579	-0.1574387550354004	0.18475623
2.3570387122579	-0.08918452262878418	0.060554888
2.3570387122579	-0.028408050537109375	0.057222363
2.3570387122579	0.024336814880371094	0.12813742
2.3570387122579	0.09090685844421387	0.09663586
2.3570387122579	0.15960693359375	-0.041053127
2.3570387122579	0.22107338905334473	-0.10833283
2.3570387122579	0.2856314182281494	-0.24939807
2.3570387122579	0.3498544692993164	-0.29471314
2.3570387122579	0.4086422920227051	-0.2504829
2.3570387122579	0.47290992736816406	-0.27866414
2.3570387122579	0.5360541343688965	-0.35616103
2.3570387122579	0.5956895351409912	-0.54339844
2.3570387122579	0.6555202007293701	-0.44129896
2.3570387122579	0.7196800708770752	-0.557426
2.3570387122579	0.7912805080413818	-0.588154
2.3570387122579	0.84893798828125	-0.659319
2.3570387122579	0.9053328037261963	-0.6766508
2.3570387122579	0.9757659435272217	-0.8470969
2.3570387122579	1.0212981700897217	-0.70777947
2.3570387122579	1.099482774734497	-0.92007023
2.3570387122579	1.1618053913116455	-0.8652597
2.3570387122579	1.226590871810913	-0.7737675
2.3570387122579	1.294706106185913	-0.73266155
2.3570387122579	1.3497602939605713	-0.8335203
2.3570387122579	1.414992094039917	-0.7819865
2.3570387122579	1.4737060070037842	-0.70758593
2.3570387122579	1.542611837387085	-0.67957705
2.3570387122579	1.6040899753570557	-0.8302079
2.3570387122579	1.6686322689056396	-0.7307091
2.3570387122579	1.728276014328003	-0.85540116
2.3570387122579	1.7889163494110107	-0.7449171
2.3570387122579	1.853238821029663	-0.68119353
2.3570387122579	1.9198367595672607	-0.674733
2.3570387122579	1.980355978012085	-0.6246488
2.3570387122579	2.0421578884124756	-0.72828853
2.3570387122579	2.1045191287994385	-0.5984047
2.3570387122579	2.1704089641571045	-0.5812781
2.3570387122579	2.2266242504119873	-0.58345616
2.3570387122579	2.297947645187378	-0.54469675
2.3570387122579	2.358506441116333	-0.5666612
2.3570387122579	2.4147870540618896	-0.35917562
2.3570387122579	2.4859201908111572	-0.45951307
2.3570387122579	2.5432288646698	-0.31698725
2.3570387122579	2.606581449508667	-0.3366353
2.3570387122579	2.670215368270874	-0.31998116
2.3570387122579	2.731062650680542	-0.4273883
2.3570387122579	2.7927157878875732	-0.19827418
2.3570387122579	2.8619792461395264	-0.19064097
2.3570387122579	2.922391653060913	-0.18618552
2.3570387122579	2.9931423664093018	-0.15495817
2.3570387122579	3.0448696613311768	-0.10256667
2.3570387122579	3.10886549949646	-0.14184237
2.419351355443574	-3.109478712081909	-0.1318865
2.419351355443574	-3.0473597049713135	-0.1351232
2.419351355443574	-2.985633373260498	-0.09789451
2.419351355443574	-2.9224565029144287	-0.04761474
2.419351355443574	-2.856133222579956	-0.06882508
2.419351355443574	-2.797699213027954	-0.08420777
2.419351355443574	-2.7291858196258545	0.04267916
2.419351355443574	-2.6618740558624268	0.09736534
2.419351355443574	-2.602829933166504	0.042506542
2.419351355443574	-2.5442583560943604	0.13083054
2.419351355443574	-2.4804086685180664	0.19661853
2.419351355443574	-2.415600299835205	0.20065036
2.419351355443574	-2.3584494590759277	0.06762676
2.419351355443574	-2.2947964668273926	0.23978353
2.419351355443574	-2.2297050952911377	0.13635595
2.419351355443574	-2.168456792831421	0.1712904
2.419351355443574	-2.101581573486328	0.13906784
2.419351355443574	-2.0458967685699463	0.30326244
2.419351355443574	-1.9777483940124512	0.26235196
2.419351355443574	-1.9128226041793823	0.29541188
2.419351355443574	-1.8519814014434814	0.42836457
2.419351355443574	-1.7941845655441284	0.4283235
2.419351355443574	-1.7273229360580444	0.44833556
2.419351355443574	-1.6651979684829712	0.5309947
2.419351355443574	-1.6075050830841064	0.45362845
2.419351355443574	-1.5443035364151	0.33111915
2.419351355443574	-1.4727277755737305	0.65084773
2.419351355443574	-1.4139424562454224	0.49666205
2.419351355443574	-1.3455209732055664	0.5043893
2.419351355443574	-1.2895607948303223	0.47064862
2.419351355443574	-1.221773386001587	0.55195224
2.419351355443574	-1.164669156074524	0.5848609
2.419351355443574	-1.099971055984497	0.523116
2.419351355443574	-1.0343983173370361	0.5052737
2.419351355443574	-0.9739236831665039	0.5021958
2.419351355443574	-0.9119856357574463	0.3813459
2.419351355443574	-0.8440308570861816	0.68432426
2.419351355443574	-0.7903368473052979	0.5721764
2.419351355443574	-0.7244436740875244	0.54645926
2.419351355443574	-0.6612889766693115	0.43036506
2.419351355443574	-0.595792293548584	0.34466836
2.419351355443574	-0.5361325740814209	0.40079224
2.419351355443574	-0.47090935707092285	0.46912798
2.419351355443574	-0.4109535217285156	0.3782088
2.419351355443574	-0.34644317626953125	0.33878395
2.419351355443574	-0.2832071781158447	0.30095336
2.419351355443574	-0.21805453300476074	0.2524938
2.419351355443574	-0.1574387550354004	0.18965724
2.419351355443574	-0.08918452262878418	0.09968528
2.419351355443574	-0.028408050537109375	0.10966881
2.419351355443574	0.024336814880371094	0.18734324
2.419351355443574	0.09090685844421387	0.15112466
2.419351355443574	0.15960693359375	0.02371904
2.419351355443574	0.22107338905334473	-0.07444888
2.419351355443574	0.2856314182281494	-0.20176946
2.419351355443574	0.3498544692993164	-0.23646381
2.419351355443574	0.4086422920227051	-0.25334665
2.419351355443574	0.47290992736816406	-0.25314897
2.419351355443574	0.5360541343688965	-0.3369927
2.419351355443574	0.5956895351409912	-0.512807
2.419351355443574	0.6555202007293701	-0.41865194
2.419351355443574	0.7196800708770752	-0.52165055
2.419351355443574	0.7912805080413818	-0.5826973
2.419351355443574	0.84893798828125	-0.6011304
