	N	D	A
2646	3070	-1.5417090350546552	0.48565888
2647	3070	-1.5460001144858058	0.8636739
2648	3070	-1.5468366719269577	1.3322346
2649	3070	-1.5480630813795198	1.3110964
2650	3070	-1.549782220457615	1.1164329
2651	3070	-1.5513253846694484	0.88788295
2652	3070	-1.5534560342040322	1.0090473
2653	3070	-1.5556679029076599	0.7179396
2654	3070	-1.5562364370909672	0.19620132
2655	3070	-1.5589193769750491	0.33589482
2656	3070	-1.561645633749288	0.5683198
2657	3070	-1.563169846821678	0.68835235
2658	3070	-1.5646426210870068	1.0906103
2659	3070	-1.5661695414650312	0.90975356
2660	3070	-1.568262288720728	1.1421235
2661	3070	-1.5722041257249901	0.8281467
2662	3070	-1.5733005845070822	1.0022452
2663	3070	-1.5747544076329674	1.3666885
2664	3070	-1.5770583247281782	0.84597945
2665	3070	-1.5783740752666888	0.002904892
2666	3070	-1.582047889013106	0.5565195
2667	3070	-1.583807637675723	0.8759477
2668	3070	-1.590754583934608	0.14062595
2669	3070	-1.59535700351376	0.8016994
2670	3070	-1.6074667816181998	1.6174514
2671	3070	-1.612821832163825	-0.8705437
2672	3070	-1.6172374476541762	0.4025712
2673	3070	-1.6283888395638983	-0.24565625
2674	3070	-1.630828121940849	0.31086564
2675	3070	-1.6436797017892226	-0.1417749
2676	3070	-1.6463924220352875	0.003365755
2677	3070	-1.6488641920798557	-0.77240896
2678	3070	-1.6550558000666327	0.28710032
2679	3070	-1.6567993048954408	0.0006387234
2680	3070	-1.658929954430025	0.07211542
2681	3070	-1.660131998131874	-0.42338586
2682	3070	-1.6637760315163086	-0.66486406
2683	3070	-1.6643012488094588	0.13065314
2684	3070	-1.6657956815198658	-0.108221054
2685	3070	-1.669740225829763	0.11812329
2686	3070	-1.6753389338825195	-0.06998944
2687	3070	-1.6765166118336554	-0.16297197
2688	3070	-1.6787772120387097	-0.23412466
2689	3070	-1.6859515719709175	1.5313418
2690	3070	-1.6884910246563554	-0.46033835
2691	3070	-1.6895577030764648	0.09892058
2692	3070	-1.6963476256085315	0.9991257
2693	3070	-1.707799528443716	0.7198775
2694	3070	-1.7119606572043966	0.84971356
2695	3070	-1.7135390163894821	0.20226002
2696	3070	-1.7148845472899754	0.25815845
2697	3070	-1.7178707054051547	0.18389416
2698	3070	-1.7208731073541428	0.032842636
2699	3070	-1.7269510085042583	-0.24825191
2700	3070	-1.727362518960747	-0.16252947
2701	3070	-1.7326471795598677	0.46831465
2702	3070	-1.7339493935702044	0.3614838
2703	3070	-1.737896645185736	-0.3916142
2704	3070	-1.7385247400930086	0.71789885
2705	3070	-1.7424855282367142	1.1510856
2706	3070	-1.7457613680548165	0.39955878
2707	3070	-1.7484443079388987	1.0108898
2708	3070	-1.7494784986913907	-1.5332389
2709	3070	-1.758629191736999	-0.4287367
2710	3070	-1.7786713753513892	1.3592303
2711	3070	-1.7819715809202046	0.10885286
2712	3070	-1.7970810536679975	0.2708602
2713	3070	-1.7992117032025814	1.4258931
2714	3070	-1.8014181572949397	0.37391233
2715	3070	-1.8029802726462165	0.85518765
2716	3070	-1.8044611688284495	-0.10859609
2717	3070	-1.8058202362571167	-0.3236971
2718	3070	-1.8087874432328528	0.038888216
2719	3070	-1.8091393929653758	-0.5524013
2720	3070	-1.8105580211180088	0.12231827
2721	3070	-1.8132463756133606	0.0075428486
2722	3070	-1.8167956533005774	0.24734974
2723	3070	-1.8208728555865792	0.1666491
2724	3070	-1.8225649216083262	1.2412064
2725	3070	-1.8238671356186629	0.019454718
2726	3070	-1.8248932044542503	0.6452546
2727	3070	-1.8262197842153	0.6944268
2728	3070	-1.8290083090191394	0.23416924
2729	3070	-1.830757228459217	0.44695878
2730	3070	-1.8319024187427355	-0.30808473
2731	3070	-1.832912243744514	-0.30838108
2732	3070	-1.8336242651264654	0.9663551
2733	3070	-1.8373143227066915	0.32496095
2734	3070	-1.838510951797271	0.1771636
2735	3070	-1.8390063887284385	0.49880672
2736	3070	-1.8403789926852798	0.2123828
2737	3070	-1.8413752811588844	-0.43124175
2738	3070	-1.8428453481185785	-0.7845328
2739	3070	-1.8439418069006706	-0.65100336
2740	3070	-1.844859583510866	-0.58769035
2741	3070	-1.8463594308325426	-0.26865053
2742	3070	-1.8472501343863905	-0.29116607
2743	3070	-1.848284325138882	-0.40341353
2744	3070	-1.8494186861998614	0.35016847
2745	3070	-1.8499357815761075	0.5434854
2746	3070	-1.8510457768863735	0.13988757
2747	3070	-1.8529787931096173	0.6003809
2748	3070	-1.8539263500817957	0.15663958
2749	3070	-1.8547195906327907	0.36538935
2750	3070	-1.8569883127547493	0.0861969
2751	3070	-1.857854650557884	0.27743793
2752	3070	-1.8594844485500306	-0.36511207
2753	3070	-1.8612171241562996	-0.7324462
2754	3070	-1.8621484372946693	-1.4355376
2755	3070	-1.8639271370967299	-1.4652276
2756	3070	-1.8679095836855137	-1.9266523
2757	3070	-1.868396898699777	-1.712843
2758	3070	-1.8705600359019783	-1.7218595
2759	3070	-1.875871769557447	1.5166996
2760	3070	-1.8909866569165095	1.2239649
2761	3070	-1.8985752346108409	-0.95661235
2762	3070	-1.9070436866364808	-0.24686217
2763	3070	-1.9110396697534389	0.42020202
2764	3070	-1.9169551325654666	-0.15624213
2765	3070	-1.9184901748603955	-0.14535928
2766	3070	-1.9197653158143841	-0.2761991
2767	3070	-1.9208834330415547	0.08742666
2768	3070	-1.9218770142095245	-0.22480273
2769	3070	-1.9229220341845557	0.4147346
2770	3070	-1.924876708852878	0.16471934
2771	3070	-1.9275271610693425	-0.09187889
2772	3070	-1.9281254756146322	2.415733
2773	3070	-1.930445636543652	0.04267907
2774	3070	-1.93615805143307	0.16560388
2775	3070	-1.9376578987547468	-0.32826424
2776	3070	-1.9380044338760005	-0.25161982
2777	3070	-1.9431835095553642	-0.4731369
2778	3070	-1.9459341320803163	-0.41135263
2779	3070	-1.9466705192129805	-2.9878628
2780	3070	-1.9502658210959887	-2.2450502
2781	3070	-1.9510834273976971	-0.79799104
2782	3070	-1.9529000294786447	-0.4948287
2783	3070	-1.962075088274966	-0.62557197
2784	3070	-1.9638321296319483	-1.108326
2785	3070	-1.9655485614044086	-1.9996165
2786	3070	-1.9678064543038278	-0.79578304
2787	3070	-1.9685401341308575	-0.458143
2788	3070	-1.9724467761618671	-0.29428267
2789	3070	-1.9805470346211749	0.22858381
2790	3070	-1.9827805617698813	0.6335969
2791	3070	-1.9996308320408476	-1.1913652
2792	3070	-2.0085216237455157	0.017177582
2793	3070	-2.0220798103645707	-1.3319002
2794	3070	-2.025583063855996	0.0990293
2795	3070	-2.027616250387727	-0.009335995
2796	3070	-2.0294301451630403	-0.20925355
2797	3070	-2.0317421841751555	-0.2571106
2798	3070	-2.0355134609244256	-0.094349146
2799	3070	-2.0387080815734837	-0.17925858
2800	3070	-2.0402729042303953	-0.55445576
2801	3070	-2.050579616782062	-0.30669284
2802	3070	-2.0594541646529207	0.1403935
2803	3070	-2.0603205024560554	-0.5952027
2804	3070	-2.066276574852605	-0.7066958
2805	3070	-2.068114835378631	-0.38684654
2806	3070	-2.069268147579054	0.0045280457
2807	3070	-2.0764831170957834	-0.95266604
2808	3070	-2.077509185931371	-0.85122466
2809	3070	-2.0857664681174968	-0.4353881
2810	3070	-2.08770489895201	-0.6751442
2811	3070	-2.0883221646367436	-0.5004208
2812	3070	-2.0898734507654813	-0.34246016
2813	3070	-2.097394345818943	-1.1073163
2814	3070	-2.0980549283938332	-0.45086122
2815	3070	-2.1043385847721927	0.59014964
2816	3070	-2.105527091945868	1.8612611
2817	3070	-2.11006724349542	-1.3478574
2818	3070	-2.110170121109542	-0.78992486
2819	3070	-2.1121789418905603	-0.38760757
2820	3070	-2.114710272659094	-1.38962
2821	3070	-2.1242156227428604	-0.37525845
2822	3070	-2.130721278183274	-0.45687866
2823	3070	-2.1323781492317684	-1.1489639
2824	3070	-2.142568447641138	-0.15959191
2825	3070	-2.1458984335719364	-2.740017
2826	3070	-2.1550301754781014	-1.0337694
2827	3070	-2.1560345858686105	-1.2195555
2828	3070	-2.1565489739392216	-2.315642
2829	3070	-2.168915946078967	0.10581875
2830	3070	-2.17284695386069	-0.33314323
2831	3070	-2.1763529146577496	0.48162293
2832	3070	-2.181743160176627	-0.9894991
2833	3070	-2.1876532083773856	-0.3267219
2834	3070	-2.1882109133381533	0.18106627
2835	3070	-2.191378460930864	-0.6674385
2836	3070	-2.1919009709183794	-1.6611638
2837	3070	-2.1972885091316225	-1.6001837
2838	3070	-2.1987260884236983	-1.4871875
2839	3070	-2.2017961730135567	-1.5140635
2840	3070	-2.2042841868919334	-0.393636
2841	3070	-2.207424661428296	-0.5928724
2842	3070	-2.2237172267384944	-2.1214247
2843	3070	-2.2272096510073807	-1.5498036
2844	3070	-2.230098346119707	0.09949517
2845	3070	-2.2386128223411386	-1.2635367
2846	3070	-2.241623346207031	-0.73688674
2847	3070	-2.2437052642401887	-0.6504419
2848	3070	-2.247154371618918	-1.3890238
2849	3070	-2.2496532147198343	-1.1634984
2850	3070	-2.2527855673392922	-1.7506028
2851	3070	-2.2539334649284455	-1.3041005
2852	3070	-2.258465494561093	-0.93079233
2853	3070	-2.261511213400238	-0.90650654
2854	3070	-2.265038832642376	-1.0181627
2855	3070	-2.2668283616669758	-0.9737997
2856	3070	-2.2708784908966297	-1.4032658
2857	3070	-2.271284586741849	-1.9707494
2858	3070	-2.2728710678438393	-1.1545256
2859	3070	-2.274961107793901	-1.7894238
2860	3070	-2.276856221738258	-2.1804547
2861	3070	-2.283746314578812	-3.1204984
2862	3070	-2.284344629124102	-1.3397017
2863	3070	-2.286342620682581	-0.8280771
2864	3070	-2.291156210101247	-1.3828566
2865	3070	-2.29151357444504	-2.2178965
2866	3070	-2.2945024398658544	-1.399423
2867	3070	-2.2963921391989413	0.32191443
2868	3070	-2.309714790227769	0.55597377
2869	3070	-2.311350002831186	-0.86504054
2870	3070	-2.32273963763677	-0.90612125
2871	3070	-2.3319553060176132	-0.85370255
2872	3070	-2.3393597869287786	-1.3771696
2873	3070	-2.342240360124201	-1.6428318
2874	3070	-2.3427168459159247	-0.9944334
2875	3070	-2.347622483726174	-2.7733564
2876	3070	-2.3537166287100986	2.5514457
2877	3070	-2.3606716968858876	0.57493687
2878	3070	-2.36129979179316	-1.1984591
2879	3070	-2.366925572902265	-2.0948617
2880	3070	-2.36798412940547	-1.5914924
2881	3070	-2.370017315937201	-1.9967808
2882	3070	-2.376162899728187	-0.06669927
2883	3070	-2.381712876279517	-0.9246347
2884	3070	-2.3822624593233805	-1.8971039
2885	3070	-2.3847369366735838	-1.9846996
2886	3070	-2.3907715209335425	3.0916126
2887	3070	-2.3918733943269044	-2.800146
2888	3070	-2.3953983062634077	1.360707
2889	3070	-2.405480312447386	-2.6165314
2890	3070	-2.411791041882094	-1.5546305
2891	3070	-2.413003914806482	-1.770852
2892	3070	-2.413694277743355	-1.7740211
2893	3070	-2.42295055570872	-2.1673248
2894	3070	-2.4343320685974	-2.246042
2895	3070	-2.437559176914076	-3.0565224
2896	3070	-2.4467044553484145	3.1317384
2897	3070	-2.447798206824872	1.9187725
2898	3070	-2.4554382233262646	-1.852619
2899	3070	-2.4580047490680506	2.6901286
2900	3070	-2.47150878957441	-1.9882586
2901	3070	-2.4744028992980063	-1.6873986
2902	3070	-2.481228016803325	-1.6274275
2903	3070	-2.485307926394962	-1.4314237
2904	3070	-2.4911854869281025	-1.3512208
2905	3070	-2.5008099584598003	-0.3974886
2906	3070	-2.5037555069904576	-1.1407928
2907	3070	-2.5101068460096876	-1.2900125
2908	3070	-2.5172243525235647	-1.8818089
2909	3070	-2.5197935855709854	-1.6563153
2910	3070	-2.520532680009284	-1.8154663
2911	3070	-2.524777735244643	-1.3859309
2912	3070	-2.525286708703985	-1.8279011
2913	3070	-2.531646169640119	-1.688286
2914	3070	-2.537886509128323	-0.91250706
2915	3070	-2.540539668650422	-0.5543661
2916	3070	-2.5430114386949905	-0.94063544
2917	3070	-2.5457972561931945	-1.1721381
2918	3070	-2.550981746483828	-1.0316899
2919	3070	-2.558480983092211	-1.9660819
2920	3070	-2.5626285753247173	2.6404889
2921	3070	-2.5655660019384703	-1.3935454
2922	3070	-2.5670820930939557	-1.229958
2923	3070	-2.5745055251445645	-1.7900721
2924	3070	-2.5749197429066886	-0.901989
2925	3070	-2.5769854171060373	-1.8619214
2926	3070	-2.5816798850767726	-2.0006742
2927	3070	-2.584400727239742	-1.8278105
2928	3070	-2.585350991517555	-0.9278567
2929	3070	-2.5861090370952975	-1.9911572
2930	3070	-2.5875114214141215	-1.0168612
2931	3070	-2.596172092139832	-1.0551336
2932	3070	-2.5986655206294786	-1.6431491
2933	3070	-2.599732199049588	-0.72377634
2934	3070	-2.600205977535677	-2.149929
2935	3070	-2.6096382303673042	-1.0846884
2936	3070	-2.613412214422209	-2.3304439
2937	3070	-2.6248208003672366	-1.3218535
2938	3070	-2.630771458152517	-2.8368106
2939	3070	-2.631637795955651	-2.2743242
2940	3070	-2.6376155267972794	-2.1248436
2941	3070	-2.6426971394737904	-2.2098415
2942	3070	-2.645269079826846	-2.2731485
2943	3070	-2.651420078229101	2.2250507
2944	3070	-2.6705444852332954	-2.5345101
2945	3070	-2.67088019113201	2.5777433
2946	3070	-2.692183979172215	-1.4363536
2947	3070	-2.6959417193933106	-1.894968
2948	3070	-2.697853077171476	-2.7613907
2949	3070	-2.7097164904631494	2.111293
2950	3070	-2.7233667254737877	1.6039917
2951	3070	-2.725808715156373	-1.7002708
2952	3070	-2.7316104711317397	-2.0463123
2953	3070	-2.7347184580004846	-1.9591109
2954	3070	-2.7369059609533997	-1.3170522
2955	3070	-2.7376775430593163	-1.6892154
2956	3070	-2.739664705395256	-3.0192962
2957	3070	-2.744145296220842	-1.9837093
2958	3070	-2.746238043476539	-2.31177
2959	3070	-2.749995783697635	-2.7116723
2960	3070	-2.7536425243877045	-1.9712106
2961	3070	-2.7566178532803445	-1.7507739
2962	3070	-2.757882165011794	-1.6635318
2963	3070	-2.75873225898112	-1.6050669
2964	3070	-2.7602835451098575	-1.8279102
2965	3070	-2.7609468349903823	-1.6357498
2966	3070	-2.7652189632820896	-2.2204702
2967	3070	-2.768638290298836	-2.270769
2968	3070	-2.7739987554557306	-2.2877178
2969	3070	-2.777420789778112	-2.4473157
2970	3070	-2.7806858003736754	-2.4969192
2971	3070	-2.7837504703522638	2.350519
2972	3070	-2.7845734912652413	-2.523056
2973	3070	-2.7871237731732186	-2.4105785
2974	3070	-2.789966444089754	-2.0558512
2975	3070	-2.7925898232498705	-2.0065875
2976	3070	-2.7954758110565625	-1.0274146
2977	3070	-2.79584129731726	-1.444268
2978	3070	-2.7989898937705266	-1.1505457
2979	3070	-2.801383151951686	-1.1955149
2980	3070	-2.8034650699848433	-1.2457207
2981	3070	-2.806264424011222	-1.2132596
2982	3070	-2.8091314606784703	-1.4297899
2983	3070	-2.8120526434584145	-1.5817378
2984	3070	-2.8147030956748793	-1.7927325
2985	3070	-2.8169609885742983	-1.9377677
2986	3070	-2.819985048968365	-2.3893073
2987	3070	-2.822776281077839	-2.7823994
2988	3070	-2.8239729101684183	-3.0751905
2989	3070	-2.8274517979091303	-2.5536642
2990	3070	-2.831044392486504	-2.2915277
2991	3070	-2.8317618284797246	-1.9166206
2992	3070	-2.832457606027867	-1.872783
2993	3070	-2.8348535715146608	-1.934449
2994	3070	-2.8353192280838457	3.0053818
2995	3070	-2.8385625802343304	-2.0554032
2996	3070	-2.8400922079179898	-2.7142043
2997	3070	-2.8435413152967195	-1.6001955
2998	3070	-2.8456557209974944	-1.0104468
2999	3070	-2.8459995488131136	-2.8632398
3000	3070	-2.8489342681212317	-2.6300688
3001	3070	-2.8519502065983935	-2.9561472
3002	3070	-2.8581661803358838	-1.8423376
3003	3070	-2.858864665189661	-2.5661101
3004	3070	-2.8607002184100523	-2.2220287
3005	3070	-2.861496166266682	-2.5436907
3006	3070	-2.8672221176842743	-2.3474221
3007	3070	-2.869103695100457	-2.0790207
3008	3070	-2.878457436068675	-2.500754
3009	3070	-2.8792154816464177	2.931691
3010	3070	-2.8833089277662283	-2.2886205
3011	3070	-2.8943547347561935	-2.5413013
3012	3070	-2.8981233041998284	-1.5461205
3013	3070	-2.898916544750824	2.2346642
3014	3070	-2.9044015459669192	-2.497904
3015	3070	-2.909125794299637	-0.6611867
3016	3070	-2.91385274993799	-3.044479
3017	3070	-2.915647693573859	-1.7511531
3018	3070	-2.9198765049754094	-2.7085872
3019	3070	-2.932492549233556	-2.8353894
3020	3070	-2.9365859953533664	-0.5393424
3021	3070	-2.9381833056778954	-2.0573964
3022	3070	-2.9391741795402306	-1.4671173
3023	3070	-2.9437549406743044	-1.324989
3024	3070	-2.9468358544867015	-2.8693213
3025	3070	-2.980273786382059	-2.1878033
3026	3070	-2.9819631450981716	-2.8000498
3027	3070	-2.983384480556439	2.9464676
3028	3070	-2.988493166289298	3.0585363
3029	3070	-3.0043336115584856	2.87581
3030	3070	-3.0050862425249587	-2.9320872
3031	3070	-3.009185103256039	-2.6522396
3032	3070	-3.010573951046689	1.5544584
3033	3070	-3.0177591402014357	-0.7141011
3034	3070	-3.0207425910109804	-0.6516645
3035	3070	-3.023720627209255	-0.76974154
3036	3070	-3.027532513543047	-0.86618686
3037	3070	-3.029175848063368	-1.3765113
3038	3070	-3.0296008950480307	-2.3184905
3039	3070	-3.0304753547680696	-1.5957673
3040	3070	-3.031179254233116	-2.0534692
3041	3070	-3.035922453705278	-2.7377946
3042	3070	-3.048882325779043	1.6731565
3043	3070	-3.051995727259058	-1.4337884
3044	3070	-3.0550170803474894	-3.1312501
3045	3070	-3.057104412991917	2.7351177
3046	3070	-3.062402610119211	2.4957187
3047	3070	-3.0628493155489527	0.7968259
3048	3070	-3.0648310632736226	2.81907
3049	3070	-3.066228032981177	-2.9776964
3050	3070	-3.0699397490064815	0.6042526
3051	3070	-3.086735873164752	-2.7594798
3052	3070	-3.0920990456272817	-2.4350002
3053	3070	-3.0942324024675005	-2.319297
3054	3070	-3.097137341413636	-2.672364
3055	3070	-3.0997336475174047	-3.065136
3056	3070	-3.102784780967819	3.0087245
3057	3070	-3.1085865369431853	-2.5321975
3058	3070	-3.112734129175692	-2.6562912
3059	3070	-3.114824169125754	-1.287119
3060	3070	-3.118622518931372	-1.2296652
3061	3070	-3.12103202094634	-1.33978
3062	3070	-3.125342051516934	-1.4688814
3063	3070	-3.126820240393532	-1.8545349
3064	3070	-3.1281332836264077	-1.860952
3065	3070	-3.1289481826224814	-1.829238
3066	3070	-3.131281880079675	-1.8772244
3067	3070	-3.13233502197161	-2.2384455
3068	3070	-3.1356920809587567	-1.0514431
3069	3070	-3.140979448863512	-1.030256
